enrich_id,customer_id,scraped_date,web_context_summary,industry_growth_sentiment,competitor_mention_count,recent_news_flag,digital_presence_score,business_health_indicator,enrichment_tier
ENR-00976-001,SME-2024-00976,2026-06-15,Indikasi penundaan proyek dan pengurangan kapasitas operasional,Negatif,1,True,46,Declining,Tier-2 Sector-Regional Proxy
ENR-00977-001,SME-2024-00977,2026-06-15,Menang tender proyek infrastruktur pemerintah,Positif,1,False,44,Growing,Tier-2 Sector-Regional Proxy
ENR-00978-001,SME-2024-00978,2026-06-15,Indikasi penundaan proyek dan pengurangan kapasitas operasional,Positif,0,False,47,Declining,Tier-2 Sector-Regional Proxy
ENR-00979-001,SME-2024-00979,2026-06-15,Indikasi penundaan proyek dan pengurangan kapasitas operasional,Negatif,1,False,45,Declining,Tier-2 Sector-Regional Proxy
ENR-00980-001,SME-2024-00980,2026-06-15,Penambahan cabang dan peningkatan aktivitas digital terdeteksi,Negatif,1,False,26,Growing,Tier-2 Sector-Regional Proxy
ENR-00981-001,SME-2024-00981,2026-06-15,"Pertumbuhan digital moderat, tidak ada indikator risiko",Negatif,0,False,52,Stable,Tier-2 Sector-Regional Proxy
ENR-00982-001,SME-2024-00982,2026-06-15,"Pertumbuhan digital moderat, tidak ada indikator risiko",Netral,0,False,70,Stable,Tier-2 Sector-Regional Proxy
ENR-00983-001,SME-2024-00983,2026-06-15,Penurunan aktivitas digital dan eksposur publik teramati,Negatif,2,True,53,Declining,Tier-2 Sector-Regional Proxy
ENR-00984-001,SME-2024-00984,2026-06-15,Operasional bisnis berjalan stabil tanpa anomali signifikan,Positif,1,False,30,Stable,Tier-2 Sector-Regional Proxy
ENR-00985-001,SME-2024-00985,2026-06-15,Indikasi penundaan proyek dan pengurangan kapasitas operasional,Negatif,1,True,85,Declining,Tier-1 Entity Lookup
ENR-00986-001,SME-2024-00986,2026-06-15,Penurunan aktivitas digital dan eksposur publik teramati,Negatif,1,False,48,Declining,Tier-2 Sector-Regional Proxy
ENR-00987-001,SME-2024-00987,2026-06-15,Perusahaan Kesehatan menunjukkan tren stable berdasarkan aktivitas digital,Netral,1,False,82,Stable,Tier-2 Sector-Regional Proxy
ENR-00988-001,SME-2024-00988,2026-06-15,Perusahaan Konstruksi menunjukkan tren stable berdasarkan aktivitas digital,Positif,0,False,60,Stable,Tier-2 Sector-Regional Proxy
ENR-00989-001,SME-2024-00989,2026-06-15,Indikasi penundaan proyek dan pengurangan kapasitas operasional,Negatif,3,True,55,Declining,Tier-1 Entity Lookup
ENR-00990-001,SME-2024-00990,2026-06-15,Penurunan aktivitas digital dan eksposur publik teramati,Netral,1,False,63,Declining,Tier-1 Entity Lookup
ENR-00991-001,SME-2024-00991,2026-06-15,Penurunan aktivitas digital dan eksposur publik teramati,Netral,0,False,62,Declining,Tier-2 Sector-Regional Proxy
ENR-00992-001,SME-2024-00992,2026-06-15,Penurunan aktivitas digital dan eksposur publik teramati,Positif,0,True,42,Declining,Tier-2 Sector-Regional Proxy
ENR-00993-001,SME-2024-00993,2026-06-15,Ekspansi bisnis dan rekrutmen karyawan baru teramati di semester berjalan,Negatif,3,False,71,Growing,Tier-2 Sector-Regional Proxy
ENR-00994-001,SME-2024-00994,2026-06-15,Indikasi penundaan proyek dan pengurangan kapasitas operasional,Netral,1,False,50,Declining,Tier-2 Sector-Regional Proxy
ENR-00995-001,SME-2024-00995,2026-06-15,Penambahan cabang dan peningkatan aktivitas digital terdeteksi,Negatif,4,False,92,Growing,Tier-1 Entity Lookup
ENR-00996-001,SME-2024-00996,2026-06-15,Indikasi penundaan proyek dan pengurangan kapasitas operasional,Negatif,1,True,54,Declining,Tier-2 Sector-Regional Proxy
ENR-00997-001,SME-2024-00997,2026-06-15,Operasional bisnis berjalan stabil tanpa anomali signifikan,Positif,1,False,55,Stable,Tier-2 Sector-Regional Proxy
ENR-00998-001,SME-2024-00998,2026-06-15,Perusahaan Konstruksi menunjukkan tren stable berdasarkan aktivitas digital,Positif,0,False,32,Stable,Tier-2 Sector-Regional Proxy
ENR-00999-001,SME-2024-00999,2026-06-15,Menang tender proyek infrastruktur pemerintah,Negatif,3,True,65,Growing,Tier-1 Entity Lookup
ENR-01000-001,SME-2024-01000,2026-06-15,Menang tender proyek infrastruktur pemerintah,Negatif,1,False,39,Growing,Tier-2 Sector-Regional Proxy
