customer_id,company_name,business_sector,region,segment,company_scale,employee_count,tenure_years,total_mrr,product_count,months_available,potential_score,stability_score,churn_risk_index,assigned_score,score_category,confidence_score,priority_score,primary_action,secondary_action,timing,channel,expected_success_rate,rationale
SME-2024-00644,PT Nusantara Lestari,Pendidikan & Training,Denpasar,Pelanggan Baru,Besar,368,0.48333333333333334,5581289.0,1.0,6,76.0,73.1,12.9,76.0,High Potential,85,0.553,Fast-track Loyalty Program Enrollment,Offer 12-month contract with early-bird discount,Within 7 days of registration,Executive Phone Call + Email,75,High growth potential detected. Lock-in before competitor approaches.
SME-2024-00645,Toko Duta Network Abadi,Jasa Keuangan,Medan,Pelanggan Baru,Mikro,2,0.13333333333333333,1692217.0,1.0,2,52.9,60.2,21.8,52.9,Medium Potential,77,0.317,Onboarding Success Package,Dedicated account manager for first 90 days,Within 14 days,WhatsApp + Portal Tutorial,55,Moderate potential with room for growth. Focus on feature adoption.
SME-2024-00646,Toko Duta Cemerlang Mandiri,Pertanian & Agribisnis,Tangerang,Pelanggan Baru,Mikro,2,0.15833333333333333,6102403.0,2.0,2,45.0,70.9,16.0,45.0,Low Potential,77,0.414,Re-evaluate Product Fit,Offer downgraded package or flexible terms,Within 30 days,Email Survey + Phone Follow-up,35,Low potential signals possible mismatch. Prevent silent churn.
SME-2024-00647,CV Karya Persada Mandiri,Perdagangan Eceran,Tangerang,Pelanggan Baru,Menengah,42,0.3333333333333333,5661799.0,2.0,5,75.6,70.5,14.7,75.6,High Potential,80,0.554,Fast-track Loyalty Program Enrollment,Offer 12-month contract with early-bird discount,Within 7 days of registration,Executive Phone Call + Email,75,High growth potential detected. Lock-in before competitor approaches.
SME-2024-00648,Kios Citra Sinergi Pratama,Pendidikan & Training,Bandung,Pelanggan Baru,Mikro,1,0.35833333333333334,7204010.0,1.0,5,59.5,74.7,15.1,59.5,Medium Potential,80,0.521,Onboarding Success Package,Dedicated account manager for first 90 days,Within 14 days,WhatsApp + Portal Tutorial,55,Moderate potential with room for growth. Focus on feature adoption.
SME-2024-00649,PT Berkah Sakti Sentosa,Pendidikan & Training,Bandung,Pelanggan Baru,Besar,442,0.35833333333333334,4063514.0,1.0,5,67.5,62.8,23.2,67.5,Medium Potential,80,0.464,Onboarding Success Package,Dedicated account manager for first 90 days,Within 14 days,WhatsApp + Portal Tutorial,55,Moderate potential with room for growth. Focus on feature adoption.
SME-2024-00650,Toko Permata Digital Pratama,Perdagangan Eceran,Malang,Pelanggan Baru,Kecil,14,0.24166666666666667,12055113.0,3.0,3,60.0,67.3,18.5,60.0,Medium Potential,80,0.674,Onboarding Success Package,Dedicated account manager for first 90 days,Within 14 days,WhatsApp + Portal Tutorial,55,Moderate potential with room for growth. Focus on feature adoption.
SME-2024-00651,PT Jaya Sinergi,Properti & Real Estate,Batam,Pelanggan Baru,Menengah,42,0.3,2288587.0,1.0,4,78.5,80.0,14.0,78.5,High Potential,77,0.463,Fast-track Loyalty Program Enrollment,Offer 12-month contract with early-bird discount,Within 7 days of registration,Executive Phone Call + Email,75,High growth potential detected. Lock-in before competitor approaches.
SME-2024-00652,Toko Duta Persada Lestari,Konstruksi,Bandung,Pelanggan Baru,Kecil,11,0.2916666666666667,5061756.0,1.0,4,57.9,63.5,18.9,57.9,Medium Potential,80,0.446,Onboarding Success Package,Dedicated account manager for first 90 days,Within 14 days,WhatsApp + Portal Tutorial,55,Moderate potential with room for growth. Focus on feature adoption.
SME-2024-00653,Kios Garuda Konektifitas Mandiri,Pertanian & Agribisnis,Bandung,Pelanggan Baru,Mikro,2,0.3833333333333333,842841.0,1.0,5,62.9,69.1,18.9,62.9,Medium Potential,80,0.341,Onboarding Success Package,Dedicated account manager for first 90 days,Within 14 days,WhatsApp + Portal Tutorial,55,Moderate potential with room for growth. Focus on feature adoption.
SME-2024-00654,Warung Karya Optima Jaya,Konstruksi,Medan,Pelanggan Baru,Mikro,5,0.25833333333333336,5062564.0,1.0,4,43.8,63.0,23.4,43.8,Low Potential,80,0.376,Re-evaluate Product Fit,Offer downgraded package or flexible terms,Within 30 days,Email Survey + Phone Follow-up,35,Low potential signals possible mismatch. Prevent silent churn.
SME-2024-00655,CV Tirta Utama Abadi,Transportasi & Logistik,Semarang,Pelanggan Baru,Kecil,6,0.16666666666666666,6276925.0,2.0,3,55.4,65.5,16.1,55.4,Medium Potential,80,0.472,Onboarding Success Package,Dedicated account manager for first 90 days,Within 14 days,WhatsApp + Portal Tutorial,55,Moderate potential with room for growth. Focus on feature adoption.
SME-2024-00656,CV Jaya Lestari Lestari,Konstruksi,Batam,Pelanggan Baru,Kecil,6,0.39999999999999997,1057471.0,1.0,5,67.7,76.7,14.3,67.7,Medium Potential,80,0.371,Onboarding Success Package,Dedicated account manager for first 90 days,Within 14 days,WhatsApp + Portal Tutorial,55,Moderate potential with room for growth. Focus on feature adoption.
SME-2024-00657,PT Citra Sinergi Abadi,Transportasi & Logistik,Yogyakarta,Pelanggan Baru,Menengah,54,0.325,3594620.0,1.0,4,66.2,68.0,21.6,66.2,Medium Potential,80,0.442,Onboarding Success Package,Dedicated account manager for first 90 days,Within 14 days,WhatsApp + Portal Tutorial,55,Moderate potential with room for growth. Focus on feature adoption.
SME-2024-00658,PT Tirta Cemerlang Abadi,Jasa Keuangan,Batam,Pelanggan Baru,Menengah,38,0.4083333333333334,7828157.0,1.0,5,83.4,70.5,17.1,83.4,High Potential,80,0.66,Fast-track Loyalty Program Enrollment,Offer 12-month contract with early-bird discount,Within 7 days of registration,Executive Phone Call + Email,75,High growth potential detected. Lock-in before competitor approaches.
SME-2024-00659,PT Karya Persada Abadi,Properti & Real Estate,Medan,Pelanggan Baru,Menengah,99,0.4583333333333333,4476742.0,1.0,6,70.2,76.9,11.9,70.2,Medium Potential,85,0.49,Onboarding Success Package,Dedicated account manager for first 90 days,Within 14 days,WhatsApp + Portal Tutorial,55,Moderate potential with room for growth. Focus on feature adoption.
SME-2024-00660,Toko Permata Lestari Lestari,Transportasi & Logistik,Bandung,Pelanggan Baru,Mikro,1,0.19999999999999998,5193707.0,2.0,3,51.9,63.7,22.1,51.9,Medium Potential,80,0.42,Onboarding Success Package,Dedicated account manager for first 90 days,Within 14 days,WhatsApp + Portal Tutorial,55,Moderate potential with room for growth. Focus on feature adoption.
SME-2024-00661,Toko Sriwijaya Network Pratama,Transportasi & Logistik,Denpasar,Pelanggan Baru,Mikro,1,0.35000000000000003,3478101.0,1.0,5,61.9,62.5,18.8,61.9,Medium Potential,80,0.418,Onboarding Success Package,Dedicated account manager for first 90 days,Within 14 days,WhatsApp + Portal Tutorial,55,Moderate potential with room for growth. Focus on feature adoption.
SME-2024-00662,CV Permata Utama Abadi,Jasa Keuangan,Bandar Lampung,Pelanggan Baru,Kecil,19,0.05833333333333333,1357794.0,1.0,1,58.7,56.8,22.9,58.7,Medium Potential,72,0.335,Onboarding Success Package,Dedicated account manager for first 90 days,Within 14 days,WhatsApp + Portal Tutorial,55,Moderate potential with room for growth. Focus on feature adoption.
SME-2024-00663,Warung Abadi Andalan,Jasa Keuangan,Yogyakarta,Pelanggan Baru,Mikro,2,0.31666666666666665,1443305.0,1.0,4,68.9,78.0,10.9,68.9,Medium Potential,80,0.389,Onboarding Success Package,Dedicated account manager for first 90 days,Within 14 days,WhatsApp + Portal Tutorial,55,Moderate potential with room for growth. Focus on feature adoption.
SME-2024-00664,PT Bumi Utama Mandiri,Jasa Keuangan,Denpasar,Pelanggan Baru,Menengah,30,0.03333333333333333,862312.0,1.0,1,63.7,69.8,20.6,63.7,Medium Potential,72,0.345,Onboarding Success Package,Dedicated account manager for first 90 days,Within 14 days,WhatsApp + Portal Tutorial,55,Moderate potential with room for growth. Focus on feature adoption.
SME-2024-00665,Kios Permata Mulia Lestari,Manufaktur,Tangerang,Pelanggan Baru,Mikro,4,0.20833333333333334,7795084.0,3.0,3,46.0,65.5,22.6,46.0,Low Potential,80,0.472,Re-evaluate Product Fit,Offer downgraded package or flexible terms,Within 30 days,Email Survey + Phone Follow-up,35,Low potential signals possible mismatch. Prevent silent churn.
SME-2024-00666,Toko Sentosa Sakti,Perdagangan Eceran,Bandar Lampung,Pelanggan Baru,Kecil,17,0.425,4986612.0,1.0,6,55.4,72.5,14.1,55.4,Medium Potential,85,0.432,Onboarding Success Package,Dedicated account manager for first 90 days,Within 14 days,WhatsApp + Portal Tutorial,55,Moderate potential with room for growth. Focus on feature adoption.
SME-2024-00667,Warung Bukit Andalan Pratama,Pendidikan & Training,Yogyakarta,Pelanggan Baru,Mikro,1,0.3666666666666667,2433612.0,1.0,5,56.3,70.4,22.0,56.3,Medium Potential,80,0.357,Onboarding Success Package,Dedicated account manager for first 90 days,Within 14 days,WhatsApp + Portal Tutorial,55,Moderate potential with room for growth. Focus on feature adoption.
SME-2024-00668,UD Jaya Makmur Abadi,Transportasi & Logistik,Malang,Pelanggan Baru,Kecil,15,0.2333333333333333,1578579.0,1.0,3,49.5,67.7,17.6,49.5,Low Potential,80,0.297,Re-evaluate Product Fit,Offer downgraded package or flexible terms,Within 30 days,Email Survey + Phone Follow-up,35,Low potential signals possible mismatch. Prevent silent churn.
SME-2024-00669,UD Garuda Konektifitas Sentosa,Kesehatan,Surabaya,Pelanggan Baru,Kecil,8,0.3,756918.0,1.0,4,55.9,61.5,16.6,55.9,Medium Potential,80,0.303,Onboarding Success Package,Dedicated account manager for first 90 days,Within 14 days,WhatsApp + Portal Tutorial,55,Moderate potential with room for growth. Focus on feature adoption.
SME-2024-00670,PT Mega Solusi Mandiri,Pertanian & Agribisnis,Palembang,Pelanggan Baru,Menengah,26,0.2833333333333333,5951126.0,1.0,4,64.3,66.4,16.9,64.3,Medium Potential,80,0.506,Onboarding Success Package,Dedicated account manager for first 90 days,Within 14 days,WhatsApp + Portal Tutorial,55,Moderate potential with room for growth. Focus on feature adoption.
SME-2024-00671,Kios Duta Sakti Mandiri,Teknologi Informasi,Batam,Pelanggan Baru,Mikro,4,0.2333333333333333,2821682.0,1.0,3,56.4,75.7,12.3,56.4,Medium Potential,80,0.37,Onboarding Success Package,Dedicated account manager for first 90 days,Within 14 days,WhatsApp + Portal Tutorial,55,Moderate potential with room for growth. Focus on feature adoption.
SME-2024-00672,CV Sentosa Bahagia Abadi,Teknologi Informasi,Tangerang,Pelanggan Baru,Kecil,10,0.43333333333333335,2951388.0,2.0,6,62.1,72.7,15.5,62.1,Medium Potential,85,0.402,Onboarding Success Package,Dedicated account manager for first 90 days,Within 14 days,WhatsApp + Portal Tutorial,55,Moderate potential with room for growth. Focus on feature adoption.
SME-2024-00673,CV Tirta Digital Mandiri,Transportasi & Logistik,Medan,Pelanggan Baru,Kecil,7,0.35833333333333334,3484322.0,1.0,5,47.0,65.8,19.4,47.0,Low Potential,80,0.343,Re-evaluate Product Fit,Offer downgraded package or flexible terms,Within 30 days,Email Survey + Phone Follow-up,35,Low potential signals possible mismatch. Prevent silent churn.
SME-2024-00674,Warung Jaya Digital Mandiri,Pertanian & Agribisnis,Surabaya,Pelanggan Baru,Mikro,3,0.06666666666666667,796943.0,1.0,1,58.1,69.7,21.9,58.1,Medium Potential,72,0.315,Onboarding Success Package,Dedicated account manager for first 90 days,Within 14 days,WhatsApp + Portal Tutorial,55,Moderate potential with room for growth. Focus on feature adoption.
SME-2024-00675,PT Sentosa Utama Lestari,Jasa Keuangan,Medan,Pelanggan Baru,Menengah,82,0.44166666666666665,2281124.0,2.0,6,63.2,63.5,19.3,63.2,Medium Potential,85,0.387,Onboarding Success Package,Dedicated account manager for first 90 days,Within 14 days,WhatsApp + Portal Tutorial,55,Moderate potential with room for growth. Focus on feature adoption.
SME-2024-00676,Warung Berkah Optima,Perdagangan Eceran,Semarang,Pelanggan Baru,Mikro,3,0.016666666666666666,2451259.0,1.0,1,41.1,65.0,19.5,41.1,Low Potential,70,0.282,Re-evaluate Product Fit,Offer downgraded package or flexible terms,Within 30 days,Email Survey + Phone Follow-up,35,Low potential signals possible mismatch. Prevent silent churn.
SME-2024-00677,Warung Karya Cemerlang Abadi,Transportasi & Logistik,Malang,Pelanggan Baru,Mikro,2,0.45,2620504.0,1.0,6,49.0,68.6,17.9,49.0,Low Potential,85,0.326,Re-evaluate Product Fit,Offer downgraded package or flexible terms,Within 30 days,Email Survey + Phone Follow-up,35,Low potential signals possible mismatch. Prevent silent churn.
SME-2024-00678,Toko Tirta Makmur Lestari,Kesehatan,Batam,Pelanggan Baru,Kecil,19,0.325,1312351.0,1.0,4,57.8,66.7,13.8,57.8,Medium Potential,80,0.33,Onboarding Success Package,Dedicated account manager for first 90 days,Within 14 days,WhatsApp + Portal Tutorial,55,Moderate potential with room for growth. Focus on feature adoption.
SME-2024-00679,UD Tirta Andalan,Jasa Keuangan,Tangerang,Pelanggan Baru,Mikro,2,0.15,6894915.0,2.0,2,61.1,71.6,18.4,61.1,Medium Potential,77,0.519,Onboarding Success Package,Dedicated account manager for first 90 days,Within 14 days,WhatsApp + Portal Tutorial,55,Moderate potential with room for growth. Focus on feature adoption.
SME-2024-00680,Warung Bukit Sejahtera,Perdagangan Eceran,Makassar,Pelanggan Baru,Mikro,3,0.225,908185.0,1.0,3,45.4,61.4,20.9,45.4,Low Potential,80,0.255,Re-evaluate Product Fit,Offer downgraded package or flexible terms,Within 30 days,Email Survey + Phone Follow-up,35,Low potential signals possible mismatch. Prevent silent churn.
SME-2024-00681,CV Sriwijaya Solusi Lestari,Properti & Real Estate,Bandung,Pelanggan Baru,Kecil,18,0.09999999999999999,9368306.0,1.0,2,61.2,65.1,19.4,61.2,Medium Potential,77,0.597,Onboarding Success Package,Dedicated account manager for first 90 days,Within 14 days,WhatsApp + Portal Tutorial,55,Moderate potential with room for growth. Focus on feature adoption.
SME-2024-00682,Toko Bukit Indah Lestari,Properti & Real Estate,Tangerang,Pelanggan Baru,Mikro,5,0.45,593645.0,1.0,6,55.8,68.2,16.6,55.8,Medium Potential,85,0.297,Onboarding Success Package,Dedicated account manager for first 90 days,Within 14 days,WhatsApp + Portal Tutorial,55,Moderate potential with room for growth. Focus on feature adoption.
SME-2024-00683,UD Mitra Solusi Lestari,Kuliner & F&B,Makassar,Pelanggan Baru,Kecil,12,0.25833333333333336,2697858.0,1.0,4,67.3,70.2,18.7,67.3,Medium Potential,80,0.42,Onboarding Success Package,Dedicated account manager for first 90 days,Within 14 days,WhatsApp + Portal Tutorial,55,Moderate potential with room for growth. Focus on feature adoption.
SME-2024-00684,CV Berkah Pratama Abadi,Jasa Keuangan,Yogyakarta,Pelanggan Baru,Kecil,5,0.35833333333333334,6874780.0,2.0,5,54.5,63.7,17.8,54.5,Medium Potential,80,0.486,Onboarding Success Package,Dedicated account manager for first 90 days,Within 14 days,WhatsApp + Portal Tutorial,55,Moderate potential with room for growth. Focus on feature adoption.
SME-2024-00685,Toko Mandiri Indah Abadi,Manufaktur,Palembang,Pelanggan Baru,Mikro,1,0.375,1237642.0,1.0,5,65.7,67.9,15.6,65.7,Medium Potential,80,0.367,Onboarding Success Package,Dedicated account manager for first 90 days,Within 14 days,WhatsApp + Portal Tutorial,55,Moderate potential with room for growth. Focus on feature adoption.
SME-2024-00686,PT Sriwijaya Data Mandiri,Kesehatan,Yogyakarta,Pelanggan Baru,Besar,300,0.4666666666666666,1336973.0,1.0,6,88.9,66.7,14.2,88.9,High Potential,85,0.486,Fast-track Loyalty Program Enrollment,Offer 12-month contract with early-bird discount,Within 7 days of registration,Executive Phone Call + Email,75,High growth potential detected. Lock-in before competitor approaches.
SME-2024-00687,CV Surya Sejahtera Sentosa,Properti & Real Estate,Bandung,Pelanggan Baru,Kecil,6,0.075,715164.0,1.0,1,61.8,72.8,13.2,61.8,Medium Potential,69,0.331,Onboarding Success Package,Dedicated account manager for first 90 days,Within 14 days,WhatsApp + Portal Tutorial,55,Moderate potential with room for growth. Focus on feature adoption.
SME-2024-00688,Toko Citra Network,Perdagangan Eceran,Makassar,Pelanggan Baru,Mikro,1,0.35833333333333334,5008817.0,1.0,5,58.6,69.0,19.2,58.6,Medium Potential,80,0.448,Onboarding Success Package,Dedicated account manager for first 90 days,Within 14 days,WhatsApp + Portal Tutorial,55,Moderate potential with room for growth. Focus on feature adoption.
SME-2024-00689,CV Bukit Cemerlang Mandiri,Jasa Keuangan,Semarang,Pelanggan Baru,Kecil,14,0.09166666666666667,2828265.0,2.0,2,60.5,66.4,17.7,60.5,Medium Potential,72,0.39,Onboarding Success Package,Dedicated account manager for first 90 days,Within 14 days,WhatsApp + Portal Tutorial,55,Moderate potential with room for growth. Focus on feature adoption.
SME-2024-00690,Toko Sumber Teknologi,Jasa Keuangan,Malang,Pelanggan Baru,Mikro,1,0.3,4630845.0,1.0,4,41.0,59.4,22.9,41.0,Low Potential,80,0.349,Re-evaluate Product Fit,Offer downgraded package or flexible terms,Within 30 days,Email Survey + Phone Follow-up,35,Low potential signals possible mismatch. Prevent silent churn.
SME-2024-00691,CV Tirta Pratama Mandiri,Media & Kreatif,Medan,Pelanggan Baru,Kecil,5,0.47500000000000003,7395842.0,3.0,6,56.3,73.4,10.2,56.3,Medium Potential,85,0.511,Onboarding Success Package,Dedicated account manager for first 90 days,Within 14 days,WhatsApp + Portal Tutorial,55,Moderate potential with room for growth. Focus on feature adoption.
SME-2024-00692,PT Mitra Sejahtera Mandiri,Transportasi & Logistik,Medan,Pelanggan Baru,Menengah,26,0.4083333333333334,4350814.0,2.0,6,55.7,69.6,18.8,55.7,Medium Potential,82,0.413,Onboarding Success Package,Dedicated account manager for first 90 days,Within 14 days,WhatsApp + Portal Tutorial,55,Moderate potential with room for growth. Focus on feature adoption.
SME-2024-00693,PT Mandiri Digital Jaya,Perdagangan Eceran,Denpasar,Pelanggan Baru,Menengah,48,0.325,6680992.0,2.0,4,64.7,65.9,19.7,64.7,Medium Potential,77,0.53,Onboarding Success Package,Dedicated account manager for first 90 days,Within 14 days,WhatsApp + Portal Tutorial,55,Moderate potential with room for growth. Focus on feature adoption.
SME-2024-00694,Toko Bintang Bahagia Mandiri,Properti & Real Estate,Makassar,Pelanggan Baru,Kecil,8,0.35833333333333334,10550120.0,1.0,5,49.5,66.1,17.9,49.5,Low Potential,80,0.574,Re-evaluate Product Fit,Offer downgraded package or flexible terms,Within 30 days,Email Survey + Phone Follow-up,35,Low potential signals possible mismatch. Prevent silent churn.
